Entidade,Mês,Ano,Edicao,Texto
FIESC,,,12,"possível afirmar que a maior crise da história da indústria está chegando ao fim, pois, depois de anos de quedas sucessivas da produção, os indicadores começam a reagir. Timidamente, é certo, e sobre bases muito deprimidas, mas ainda assim tudo indica o início da recuperação. É difícil saber, entretanto, quando voltaremos aos patamares que já havíamos conquistado. Dados do IBGE indicam que a produção industrial nacional encontra-se hoje nos mesmos níveis de 2004. As condicionantes que determinarão a velocidade da retomada estão em aberto. Previsões de crescimento do PIB são revistas com frequência incomum por Governo e mercado. Impossível antecipar o formato final das reformas da previdência, trabalhista e tributária. E quem se arrisca a prever os desdobramentos da crise política e seus reflexos nas eleições de 2018? Isso sem falar nas delicadas relações internacionais, determinantes para o comércio exterior. Em Santa Catarina, a despeito de tantas incertezas, temos um rumo. A FIESC elaborou e põe em prática o planejamento estratégico da indústria – o Programa de Desenvolvimento Industrial Catarinense (PDIC 2022). Realizado com a colaboração de centenas de pessoas ligadas não só à indústria, mas a universidades, empresas, setor público e terceiro setor, o estudo identificou os setores em que o Estado será mais competitivo nos próximos anos e para onde deverão, portanto, ser direcionados esforços. O PDIC orienta ações da própria FIESC, como a criação de Centros de Tecnologia e Inovação, a oferta regionalizada de ensino técnico e a ação política. Também é o norte de atuação da Investe SC, agência de atração de investimentos para o Estado. A Investe SC é uma parceria entre Governo Estadual e FIESC. O formato é único no País. Representa o alinhamento dos setores público e privado para o desenvolvimento social e econômico. O Movimento Santa Catarina pela Educação, que almeja elevar a escolaridade dos trabalhadores e a qualidade educacional, é outro exemplo de ação conjunta: envolve o Sistema S, empresas, as redes estadual e municipal de ensino e os trabalhadores. Iniciativas como essas, que envolvem diversos atores sociais, resultam em diferenciais que melhoram o ambiente para a produção industrial em Santa Catarina, o que deverá nos tirar mais rapidamente da crise e pavimentar um futuro promissor. Os resultados já estão aparecendo, conforme demonstra a matéria de capa desta edição "
FIEG,,,273,"alvissareiro para a indústria goiana o anúncio da
disposição do grupo italiano Enel, que arrematou
a Celg Distribuição no leilão realizado no ano passado, de investir, entre 2017 e 2019, US$ 800 milhões na
solução definitiva dos gargalos enfrentados pelas empresas
goianas no setor de eletricidade.
Soa como música – e música boa! – a promessa do
presidente da Enel Brasil, braço brasileiro do grupo, Carlo
Zorzoli, em entrevista à Goiás Industrial, durante visita
à Diretoria Executiva da Fieg, oportunamente publicada nesta edição (páginas 21 e 22). Os planos do novo
controlador contemplam investimentos anuais entre R$
850,0 milhões a R$ 930,0 milhões, em torno de quatro a
quatro vezes e meia o valor médio investido anualmente
pela distribuidora entre 2010 e 2015, na faixa de R$ 208,2
milhões. As prioridades apontadas – qualidade do serviço,
atendimento à demanda reprimida e expansão da rede em
Goiás – vêm ao encontro de nossas necessidades no setor.
Há quanto tempo esperamos por isso? Cautela à parte,
é a melhor notícia deste ano novo, que chega marcado por
hercúleos desafios para a sonhada retomada econômica.
Otimista, Carlo Zorzoli projeta que a economia goiana
poderá crescer entre 2,5% e 3,5% nos próximos três anos.
Insumo vital para movimentar o setor produtivo, a
energia elétrica, cujo fornecimento em Goiás deixa a desejar em quantidade e qualidade nos últimos anos, é vilã que
emperra o crescimento de nossa dinâmica economia. Por
isso mesmo, a Fieg elegeu esse como assunto prioritário
entre as demandas da indústria, o que tem mobilizado
lideranças do segmento e do Fórum Empresarial goiano
a cobrar incansavelmente soluções junto ao governo estadual e federal. Uma verdadeira bandeira nossa, que a
partir da venda da Celg sinaliza dias melhores.
Para não repetir 2016 - No balanço e perspectivas 2016-
2017 que fazemos, juntamente com lideranças da indústria
(leia nas páginas 10 a 20), insistimos nas reformas trabalhista e
da Previdência, no combate às altas taxas de juros, bem como
defendemos a nova política fiscal do governo que limita os
gastos públicos. Afinal, são três propostas vitais, sobretudo
neste momento de grave crise, para o País romper a bolha
de inércia que impede o crescimento econômico, fechando
empresas e deixando como herança maldita o desemprego.
Não podemos repetir 2016, quando a economia brasileira atravessou um de seus piores anos, marcado por
instabilidade política, queda da produção, entre outras
mazelas. Por isso, o momento é crucial e exige urgência nas
reformas estruturais, indispensáveis para criar condições
de o Brasil retomar o rumo do crescimento econômico e
o desenvolvimento social."
FIEG,,,274,"Educação sempre foi prioridade no Sistema Indústria, que historicamente tem dado relevantes contribuições ao País, desde a pioneira atuação do Sesi e Senai, hoje referências na área. Em Goiás, a junção estratégica das expertises das instituições resultou em experiência exitosa, o Ebep (Ensino Básico e Educação Profissional). Seus resultados, de tão expressivos, nos animaram a propor ao presidente Michel Temer, diante de apelo feito por ele ao segmento industrial, sugestões que, entendemos, podem constituir meios para providencial investimento em educação e tecnologia, capaz de refletir na produtividade das empresas e, ao mesmo tempo, contribuir no combate a dois graves problemas do País: a falta de qualificação para o emprego e a falta de oportunidades para jovens que a exclusão, a desigualdade e a omissão do Estado levam à criminalidade, sobretudo pelo caminho das drogas. Recentemente, diante da crise carcerária, a ministra Carmem Lúcia, presidente do STF, sentenciou que “quando não se faz escolas, falta dinheiro para presídios”. E comparou: “Um preso no Brasil custa R$ 2,4 mil por mês e um estudante do ensino médio, R$ 2,2 mil por ano.” Por que não inverter essa lógica perversa? A proposta da Fieg sugere parceria com a União e os Estados para expansão do ensino técnico de nível médio. A ideia, simples, barata e que não requer construção de escolas, é o governo aproveitar a estrutura já montada do Sistema S para ações destinadas a aumentar a produtividade dos diversos setores da economia, por meio da capacitação de mão de obra, e a acolher os jovens em situação de risco, possibilitando-lhes inserção no mercado de trabalho. Em Goiás, o Ebep possibilita aos estudantes concluir o ensino médio e aprender uma ocupação industrial, com índice de absorção pelo mercado de trabalho ao redor de 80%. Enquanto muita gente peregrina em busca de emprego, empresas batem as portas de nossas escolas atrás de profissionais. A história ensina que investir em educação é o melhor caminho para o desenvolvimento, provam Japão e Coreia, que deram a volta por cima após terem sido arrasados por guerras. A Coreia do Sul tem a melhor nota no PISA (Programa Internacional de Avaliação de Estudantes), da Organização para a Cooperação e Desenvolvimento Econômico (OCDE). A média por lá é de 524 pontos, contra 377 do Brasil, no desempenho em matemática, ciências e capacidade de leitura. Canadá tem 516 e Finlândia, 511 pontos. É preciso seguir esses exemplos e reverter deficiências que o País apresenta nos fatores que contribuem para a produtividade, o capital humano (representado pela educação e pela qualificação profissional) e a inovação. "
FIEG,,,275,"o momento em que o Brasil começava a dar sinais de sair da recessão, com melhora de indicadores econômicos e emprego, andamento das reformas e perspectiva de queda dos juros, entusiasmando o mercado, eis que verdadeira bomba cai sobre Brasília, atingindo o presidente Michel Temer, com consequências e desfecho imprevisíveis, tamanha a amplitude da crise política e institucional. O País sempre conviveu com crises, mas a atual, umbilicalmente ligada ao fim do governo Dilma Rousseff e agora potencializada com o novo escândalo, é mais traumática por sua longevidade e efeitos sobre uma economia debilitada. Se, no momento, afundamos em um mar de incertezas, historicamente o Brasil sofre com o pior dos vilões da atividade econômica, que só o fim da crise poderia combater: os juros. Invariavelmente, o País tem se colocado entre os que praticam as maiores taxas reais do mundo, sempre no pódio, entre os três primeiros lugares. Hoje, por exemplo, a taxa Selic está em 11,25%, enquanto a inflação anualizada beira os 4%, ou seja, juros reais de mais 7% aa. Na verdade, o custo efetivo total para os tomadores de empréstimos é muito maior porque a taxa Selic é apenas referencial para as transações interbancárias e balizador para a tomada de recursos pelo governo para custeio da dívida pública. Segundo o Banco Central, a taxa média de juros para crédito rotativo - pessoa jurídica ficou em 41,26% aa em março de 2017, não incluídos os custos da operação. Os juros do cheque especial atingiram, no mês, assustadores 340,63% aa. para pessoas jurídicas e 327,95% para pessoas físicas. Ainda mais escandalosas são as taxas para cartões de crédito, entre 348% e 490,33%. Há muito batemos na tecla da queda dos juros para incentivar a retomada do crescimento da economia, ao favorecer os investimentos produtivos, estimular a produção e o consumo, contribuindo para geração de emprego e renda e redução das desigualdades. Somente em 2015 e 2016 os brasileiros perderam 2.865.365 postos de trabalho, dos quais 1.754.030 na indústria, mais impactada pela recessão e persistente crise. Segundo o IBGE, o desemprego já beira a casa dos 14 milhões de trabalhadores, atingindo pessoas de baixa renda e debilitando seu poder de compra. Os bancos consomem as poucas energias que restam na economia das empresas e dos cidadãos. Os lucros das maiores instituições financeiras ultrapassaram, em 2016, a casa dos R$ 50 bilhões, cerca de 1% PIB – total de todas as riquezas produzidas no País. Os astronômicos lucros dos bancos sugam, de forma asfixiante, recursos que poderiam gerar empregos, impostos e melhoria de qualidade de vida da população. Isso tem que acabar. Vencer a atual crise é o primeiro passo, pois alimentar o discurso do “quanto pior, melhor” vai quebrar o País! "
FIEG,,,,"despeito da persistente crise política do País, uma
novela que parece não ter fim, impondo aos brasileiros, dia após dia, um novo capítulo, a economia dá sinais de força, indicando um salutar e sonhado
descolamento dos sucessivos escândalos da vida pública nacional, que tanto mal têm feito ao setor produtivo
e à população.
Na contramão da banalização dos casos de corrupção, notícias alvissareiras animam a indústria e criam
expectativa de retomada das atividades, embora ainda de
forma lenta. São exemplos recentes o controle da inflação,
a retração do número de desempregados, a queda da
taxa Selic e o Índice de Confiança do Empresário Industrial (ICEI), que em agosto subiu para 52,6 pontos,
ainda abaixo da média histórica de 54,0 pontos, porém
revertendo duas sucessivas quedas. Setembro entrou e
trouxe mais uma boa-nova: o crescimento de 0,2% da
economia brasileira no segundo trimestre em relação
ao período imediatamente anterior mostra que o pior
da crise está ficando para trás.
A expectativa é de que a recuperação gradual se mantenha nos próximos meses, segundo avaliação técnica da
Confederação Nacional da Indústria (CNI). Apesar da
queda de 0,5% do PIB Industrial registrada no segundo
trimestre frente aos primeiros três meses do ano, nem todo
o setor recuou no trimestre. A indústria extrativa cresceu
0,4% e, a de transformação, 0,1% frente aos primeiros três
meses do ano. Foi o segundo trimestre consecutivo de
crescimento da indústria de transformação. No primeiro
trimestre a expansão do setor foi de 1,1%.
Uma surpresa positiva do segundo trimestre foi o
aumento do consumo, que subiu 1,4% na comparação
com o período imediatamente anterior, impulsionado
pela liberação das contas inativas do Fundo de Garantia
do Tempo de Serviço (FGTS), a queda dos juros, do desemprego e da inflação. À exceção dos saques do FGTS,
esses fatores deverão continuar estimulando o consumo
e a atividade nos próximos meses.
O cenário seria ainda mais animador se os investimentos não continuassem caindo. Com a queda de 0,7%
no segundo trimestre, os investimentos representaram
apenas 15,5% do Produto Interno Bruto. Antes da crise,
ficavam em cerca de 20% do PIB. Nesse momento, em que a
ociosidade da indústria está elevada, o baixo investimento
não prejudicará a retomada do crescimento. No entanto,
no futuro será necessário aumentar o investimento para
elevar a capacidade de produção e garantir o crescimento
sustentado da economia.
Em meio a esses sinais, que obviamente são ainda
tímidos, têm fundamental importância os avanços que já
conseguimos, a exemplo da PEC do teto, da terceirização
e da reforma trabalhista, aprovadas no Congresso.
Igualmente, é preciso continuar avançando com as
reformas política, tributária e da Previdência e rever a
política de juros como forma de incentivar mais investimentos no País. Não por acaso, a Fieg tem levantado a
bandeira da redução dos juros cobrados pelo FCO com
o objetivo de incentivar mais contratações no programa
e aumentar os investimentos em Goiás.
Ainda em âmbito regional, destacamos o movimento
do governo do Estado, por meio do programa Goiás na
Frente, que tem levado recursos para obras relevantes em
cidades do interior e na capital. A retomada dos investimentos em infraestrutura rodoviária gera empregos,
reduz custos e aumenta a produtividade da indústria.
Enfim, luzes no fim do túnel!"
FIEG,,,," vésperas da virada de 2016/17, no artigo Para
ter um Feliz Ano Novo, neste mesmo espaço,
dizíamos o seguinte: “Se 2016 termina como ano
para se esquecer, 2017 amanhece com perspectivas de
confirmar o provérbio de que, depois da tempestade, vem
a bonança. Ou, pelo menos, há no horizonte sinais de que
o mar estará, no ano vindouro, mais favorável à navegação,
permitindo vislumbrar o início da sonhada retomada do
crescimento econômico, freio à bancarrota de empresas
País afora e ao desemprego. Afinal, estamos diante de
números assustadores: 130 mil empresas fechadas e 12
milhões de empregos pulverizados.”
Agora, esperando 2018 chegar, se não alcançamos o
melhor dos mundos, certamente temos bem mais motivos para otimismo em meio à severa crise econômica
que atingiu o Brasil, mas que tem seus malefícios aos
poucos sendo debelados. A rigor, a economia parou de
cair e já não estamos mais em recessão, como reconhece
o Comitê de Datação de Ciclos Econômicos (Codace), na
reportagem de capa desta edição da Goiás Industrial.
Embora timidamente, o mercado de trabalho se recupera
e enfrenta as estatísticas que chegaram ao patamar de 13
milhões de pessoas sem emprego, mesmo que com forte
contribuição de atividades informais e por conta própria.
A queda da taxa básica de juros pela metade trará
benefícios a médio prazo ao mercado, assim como a inflação mais baixa, ao impulsionar a renda.
Em 2017, mesmo a trancos e barrancos, em razão dos
reflexos da crise política no ambiente de negócios, houve
avanços significativos – históricos até –, com a aprovação
da reforma trabalhista que moderniza legislação de mais
de 70 anos, a terceirização, que desengessa o mercado de
trabalho, ambas trazendo a expectativa de crescimento
econômico e aumento na geração de empregos e renda.
Igualmente relevante foi a entrada em vigor da PEC do
teto dos gastos públicos, essencial para o reequilíbrio das
contas do governo.
Afinal, são essas mudanças que faltavam no País,
em meio ao avanço da tecnologia que ampliou o leque
de profissões e atividades, entre as que surgiram ou se
reinventaram, revolucionando a forma de se produzir, de
trabalhar e de se comunicar. Ou seja, faltava a legislação
se modernizar. Agora, porém, o trabalho contemporâneo
terá lugar na legislação brasileira. Sem reduzir ou eliminar
os direitos básicos do trabalhador, a nova lei prestigia o
diálogo entre empresa e empregado para que, de comum
acordo, definam condições e rotinas de trabalho que sejam
mutuamente benéficas.
Há, por fim, a perspectiva de avanço da reforma da
Previdência, inadiável e indispensável para sua adequação
ao novo perfil da população brasileira, que envelhece
muito rapidamente, para garantir o equilíbrio das contas
do sistema e assegurar o pagamento das aposentadorias
e pensões para todos os trabalhadores. Entre os vários
pontos, é salutar a equiparação dos servidores públicos aos
empregados da iniciativa privada. Em resumo, a reforma
é outro fator decisivo para o crescimento da economia"
FIEG,,,," já começa com um enorme
desafio: o de continuidade da recuperação econômica e fiscal de nosso
País. Assim como foram decisivos para
a economia os avanços alcançados com
o estabelecimento da PEC do Teto dos
Gastos, a regulamentação da terceirização
e a aprovação da Reforma Trabalhista e
da convalidação dos incentivos fiscais, é
fundamental que a agenda positiva tenha
prosseguimento no Congresso Nacional.
A expectativa do setor produtivo é
positiva para este novo ano: crescimento
do PIB industrial na casa dos 3%, aumento
de 2,8% no consumo das famílias e queda
de 1% na taxa de desemprego. A inflação
deve continuar sob controle e confiamos
na continuidade da queda da taxa selic –
para 6,75% – e dos juros reais para uma
média anual de 2,9%.
Olhamos com otimismo para o futuro,
entretanto sem perder o foco no presente.
Nesse sentido, é salutar que avancemos
com as reformas da Previdência, tributária
e política, além de promover a desburocratização da economia e maior debate
em torno do spread bancário – que sufoca toda a classe produtiva (empresários e
trabalhadores) –, principalmente diante
deste novo momento, com baixa inflação
e significativa queda da taxa selic.
Perseguir a austeridade fiscal deve ser
o centro dos esforços do poder público.
O rombo é enorme: em 2017, o número
consolidado para o setor chegava a um
saldo negativo de R$ 163 bilhões. Alcançar o equilíbrio fiscal é fundamental para
que consigamos retomar nossa capacidade
de investimento, trazendo força à nossa
economia e de volta o virtuoso ciclo do
incremento da produção, da geração de
mais postos de trabalho e do aumento do
consumo.
São muitos os desafios, mas renovamos nossa esperança diante dos avanços
já alcançados. É preciso manter o foco,
principalmente neste ano eleitoral, indo
de forma consciente e responsável às urnas
para escolher nossos representantes estaduais e federais para os próximos quatro
anos. Talvez este seja nosso mais importante dever de casa e que vai determinar
o êxito do País para as próximas gerações.
Enfim, o Ano Novo começa com
grandes expectativas pela continuidade
da agenda positiva que tirou o Brasil do
atoleiro. Agora, é engatar a primeira marcha e acelerar com responsabilidade rumo
ao crescimento sustentado"
FIEG,,,,"Comemoramos o Dia Mundial da
Água (22 de março) com um grande evento acontecendo no Brasil: o
8º Fórum Mundial da Água, em Brasília.
O encontro, de 18 a 23 de março, reuniu
cerca de 85 mil pessoas, de 170 países. Mais
do que debater as adversidades, especialistas de todo o mundo têm a missão de
construir soluções, buscando viabilizar
investimentos e parcerias que apontem
para o consumo eficiente.
No Brasil, apesar de abrigarmos parte
da maior bacia hidrográfica do mundo – a
do Rio Amazonas –, convivemos com uma
crescente escassez hídrica, que se intensificou nos últimos cinco anos, principalmente devido às mudanças climáticas. Faltam
planejamento e investimentos, fundamentais para que o País possa se antecipar e
minimizar o custo ambiental e social que
a falta de água causa à qualidade de vida
e ao desenvolvimento.
Estudo elaborado pela Agência Nacional de Águas (ANA) aponta, nas últimas
duas décadas, aumento de 80% no total
retirado de água, que deverá crescer mais
30% até 2030. Entretanto, o aumento do
consumo não é acompanhado por investimentos. Em pleno século XXI, ainda
convivemos com 45% do esgoto bruto
urbano sem tratamento e perdas físicas
nos sistemas de água tratada que batem
os 36%, na média brasileira. Os dados
comprovam a má gestão deste recurso tão
caro à humanidade e imprescindível para
o desenvolvimento, acarretando custos
sociais e econômico-financeiros à sociedade. Entre 2013 e 2016, cerca de 48 milhões
de pessoas foram afetadas por secas ou
estiagens em todo o Brasil.
É urgente que avancemos com investimentos que garantam a segurança hídrica.
Nesse contexto, são muitas as soluções já
apontadas por especialistas, como transferir vazões de bacias hidrográficas vizinhas,
integrar sistemas produtores, promover
o reuso e otimizar o uso. Paralelamente,
é preciso repensar projetos urbanos, instituindo como pré-requisitos em novas
edificações a permeabilização do solo e
o aproveitamento e armazenamento das
águas das chuvas. E mais: os barramentos
são fundamentais à atividade produtiva
e, nos momentos de colapso do sistema,
apresentam-se como importantes reservatórios para aumentar a vazão dos rios.
A Federação das Indústrias do Estado
de Goiás (Fieg) busca contribuir com esse
processo. Desde novembro do ano passado, juntamente com Faeg, Secima, Saneago,
Sinduscon, Crea, Celg e Comitê da Bacia
Hidrográfica do Meia Ponte, criamos um
grupo de trabalho para buscar estratégias
de enfrentar o impacto da crise hídrica. O
objetivo é um só: garantir o abastecimento
e impedir que a vulnerabilidade do sistema
se transforme em uma restrição ao desenvolvimento socioeconômico do Brasil."
FIEG,,,,"decisão do Comitê de Política Monetária (Copom) do Banco Central, em sua última reunião (16
de maio), de não avançar na redução da
Selic surpreendeu o mercado e o setor
produtivo brasileiro, ao colocar fim a um
ciclo de 12 cortes consecutivos, iniciado em
outubro de 2016. A taxa básica, mantida
em 6,5%, influencia diretamente os juros
praticados pelos bancos e a interrupção
da trajetória de queda ocorre justamente
no momento em que a sociedade pressiona o sistema financeiro pela redução do
spread bancário, aquela inaceitável diferença entre a remuneração que o banco paga
ao aplicador para captar um recurso e o
quanto esse banco cobra para emprestar
o mesmo dinheiro.
Enquanto a Selic despencou 52,6%
nos últimos 20 meses, o spread bancário
recuou apenas 14,7%. Temos uma das mais
altas taxas de juros do mundo, atrás somente da Rússia e da África do Sul. Ao mesmo
tempo em que a sociedade brasileira sofre
com as consequências da crise econômica histórica – convivendo ainda com 13,7
milhões de desempregados –, acompanhamos inertes as notícias de lucros recordes
dos bancos que atuam no Brasil.
Somente em 2017, o lucro líquido
dos quatro maiores bancos cresceu 14,6%,
superando a cifra de R$ 57 bilhões. Dados recentes mostram que a taxa média
do cheque especial é de 324,7% ao ano e
do cartão de crédito rotativo, de 334,5%
ao ano. Na última década, vimos o PIB
brasileiro despencar e o lucro dos bancos
aumentar incríveis 123,3%.
A lógica no Brasil está invertida! O
crédito é proibitivo, prejudicando a recuperação da economia e a geração de emprego
e renda. A consolidação da retomada do
crescimento depende diretamente do aumento dos investimentos produtivos, que
ficam à mercê dos altos juros cobrados pelos bancos nas operações de crédito, revelando preocupante aspecto de um sistema
financeiro distorcido e ancorado em preço,
e não em volume de financiamentos. Isso
significa um enxugamento do dinheiro
no mercado, impedindo investimentos
e a criação de novos postos de trabalho.
É urgente o fomento à competição
bancária, descentralizando os ativos do
sistema, pulverizando o acesso ao crédito
e ampliando a oferta com taxas acessíveis.
Hoje, apenas quatro bancos detêm 80%
do crédito concedido no País – um ‘cartel’
que tem o poder de formar as taxas ao tomador final, tornando missão impossível
alavancar o setor produtivo e o emprego
em nosso país. O cenário e os números
causam repulsa: enquanto os bancos vão
muito bem, o Brasil segue de mal a pior."
FIEG,,,,"Mais uma vez a escassez de água
bate à nossa porta e, tomara, não
venhamos a enfrentar os problemas vividos no segundo semestre do ano
passado, drama de triste lembrança, de
falta de água na Região Metropolitana de
Goiânia e rodízio em cidades do interior.
Nesse contexto, em que persiste cenário desolador de, em pouco mais de
uma década e meia, a demanda superar a
oferta na maioria das bacias hidrográficas
do Estado, a Fieg lançou o estudo Preservação e Conservação da Água e do Solo,
um conjunto de propostas estratégicas
destinadas a enfrentar o problema (leia
matéria nesta edição).
Fruto de esforço do Conselho Temático de Meio Ambiente da Fieg, presidido
por Bruno Beraldi, com participação do
antecessor Pedro Silvério e da assessora
Elaine Farinelli, a mobilização envolveu
outras entidades e órgãos públicos. É gratificante ver a repercussão obtida pelo
trabalho logo em sua apresentação, ao
agregar agentes importantes na missão de
buscar soluções, a exemplo da Secretaria
estadual de Meio Ambiente (Secima),
Saneago, Câmara de Goiânia, entre outros.
Em pleno decreto de redução em 50%
da captação do Rio Meia Ponte, medida
que já afeta indústrias, a Secima ao menos descartou a possibilidade aventada
de ampliar a restrição, o que representa
algum alívio para empresas que utilizam
água em seu processo produtivo.
A crescente escassez hídrica, que
se intensificou nos últimos cinco anos,
principalmente devido às mudanças climáticas, exige atenção de todos para sua
solução: dos governos, em todas as esferas,
da população e do setor produtivo. Faltam
planejamento e investimentos, fundamentais para que o País possa se antecipar e
minimizar o custo ambiental e social que
a escassez de água causa à qualidade de
vida e ao desenvolvimento.
O diálogo sobre o uso racional e
sustentável da água está na agenda da
indústria e o agravamento da escassez é
pauta frequente da Goiás Industrial, tendo
merecido várias reportagens de capa com
amplo debate do problema por empresários e especialistas.
O Sistema Fieg ainda promove e incentiva campanhas de caráter educativo
voltadas à preservação do meio ambiente.
As escolas Sesi no Estado trabalham em
sala de aula, no decorrer do ano letivo,
com projetos e atividades que contemplam o tema “água”, cujo objetivo principal
é mostrar sua importância e as formas de
preservação, especialmente em momento
de escassez. Muito além do ambiente escolar, essas ações têm efeito multiplicador,
ao envolver as famílias de nossos alunos.
Um bom exemplo é a campanha Água
na Medida Certa, que envolve todas as
unidades da instituição no Estado. Lançada
em junho, a iniciativa mobiliza cerca de
10 mil participantes quanto à utilização
correta dos recursos hídricos.
Prevenir é preciso e melhor do que
remediar! Nunca esse ditado foi tão
Apropriado."
FIEG,,,,"Abertas as urnas deste 7 de outubro,
a Fieg, os sindicatos industriais, o
setor produtivo e o conjunto da
sociedade vivem momento de expectativa
diante do novo cenário desenhado pelo
resultado das eleições, seja em nível regional, com desfecho já no primeiro turno,
seja no plano federal, ainda dependente
de um segundo turno para definição dos
novos gestores de um Brasil que carece
tanto de mudanças em diversas áreas da
administração pública.
O setor produtivo defende
propostas concretas nas áreas de
educação e qualificação, saúde, segurança pública, meio ambiente,
política industrial, infraestrutura
e sistema tributário e linhas de
crédito. Para tanto, formulamos o
documento Propostas de Políticas:
As Prioridades do Setor Privado,
entregue pela Confederação Nacional da Indústria (CNI) a todos os
candidatos da corrida presidencial.
Levantamento semelhante feito em
nível estadual pela Fieg foi apresentado aos candidatos Ronaldo
Caiado (DEM), José Eliton (PSDB)
e Daniel Vilela (PMDB), durante o
evento Diálogo da Indústria com
os Candidatos ao Governo de Goiás, a primeira sabatina no Estado
durante a campanha.
Vivemos em um País continental
e afortunado em riquezas naturais. Somos
um povo trabalhador, empreendedor, inovador e criativo. Infelizmente, falta-nos
gestão! Precisamos de líderes que tenham
forte compromisso com o ajuste fiscal e
com as reformas de que o Brasil tanto precisa para voltar a gerar emprego e renda.
É esse esforço que vai garantir um
melhor ambiente de negócios, trazendo
de volta ao mercado de trabalho o imenso
batalhão de brasileiros que hoje engrossam
as estatísticas do desemprego e do desalento. É essa a rota que vai proporcionar a
retomada dos investimentos e o aumento
da receita por meio do incremento da atividade produtiva, e não com mais impostos,
como invariavelmente ocorre.
Precisamos avançar no combate à corrupção, câncer que mina as instituições e
rouba dos brasileiros a oportunidade de
ter maior desenvolvimento social, qualidade de vida e renda. É fundamental que
nossos representantes no Executivo e no
Legislativo compreendam a missão que
possuem para que o Brasil se torne o país
que tanto sonhamos.
Queremos uma nação com mais emprego, mais educação, mais oportunidades.
E isso, sem dúvida, passa necessariamente
pelo fomento ao setor produtivo."
FIEG,,,,"o dia 28 de outubro, quase 116 milhões de brasileiros foram às urnas
para a celebração da democracia.
Ao depositar o voto, confiamos nossa esperança em um Brasil melhor, com mais
respeito, tolerância e amor à Pátria. Passadas as eleições, é chegado o momento de
unificar nosso país e empenharmo-nos
pelo sucesso da próxima gestão, independentemente de ideologia partidária. O Brasil que tanto queremos também é fruto de
nosso amadurecimento político, trabalho e
comprometimento em construirmos uma
Nação melhor.
São muitos os desafios para consolidarmos a retomada do crescimento sustentado, novamente estabelecido em bases
estáveis e seguras que promovam um
desenvolvimento constante e duradouro. Para tanto, é fundamental que
o novo governo consiga implementar
firme ajuste fiscal e, prioritariamente,
as reformas da Previdência e a Tributária, combatendo o enorme desequilíbrio fiscal, enxugando a máquina
pública e, sobretudo, melhorando o
ambiente de negócios no País.
Nossa mobilização deve focar
no futuro que desejamos para as
próximas gerações, e não em dividir
o Brasil. Elegemos um Congresso Nacional renovado e que almejamos que
tenha responsabilidade para aprovar
políticas que promovam a retomada
da geração de empregos e da capacidade de investimento em educação,
saúde e segurança pública.
Nosso pedido para 2019 é que os
líderes políticos do País – aqueles que
a maioria democraticamente elegeu para o
Legislativo e o Executivo – tenham responsabilidade com os sonhos de cada um de
nós que formamos a Nação brasileira. Que
governem com lealdade ao bem público e
pautem suas decisões e ações com vistas a
proporcionar mais oportunidades à nossa
juventude, reconstruindo o nosso País para
que crianças e jovens tenham uma jornada
próxima aos livros e ao trabalho e longe
das drogas e da criminalidade.
O sentimento nacional, sem dúvida,
é que a administração pública seja pautada pelos princípios constitucionais da
legalidade, impessoalidade, moralidade,
publicidade e eficiência. Uma gestão política, mas pautada pela técnica, pelo respeito
à Constituição e, principalmente, livre da
corrupção generalizada e do ‘toma lá, dá
cá’ que norteou a relação entre o Planalto
e o Congresso nas últimas décadas.
É esse o Brasil que queremos: um país
pujante e continental, que desenvolva todo
o potencial que possui, devolvendo e fortalecendo a autoestima dos 208,4 milhões
de brasileiros e brasileiras que sonhamos
com um futuro melhor."
